algorithm,K,seed,risk,expected_return
NSGA-II,30,1022,0.0011616637226175089,0.005718997867281222
NSGA-II,30,1022,0.0007605718277261798,0.003713257107705658
NSGA-II,30,1022,0.0009428663068566642,0.005005188594948856
NSGA-II,30,1022,0.0008661488579954776,0.004986383515792341
NSGA-II,30,1022,0.0007624023194899564,0.003761510158222833
NSGA-II,30,1022,0.0007633278288088699,0.00409442338024329
NSGA-II,30,1022,0.0009853420806754066,0.005072405384524834
NSGA-II,30,1022,0.0008586320270087587,0.004947377684415736
NSGA-II,30,1022,0.001040242834083012,0.005304447487117595
NSGA-II,30,1022,0.0008275847540028978,0.004722146303754287
NSGA-II,30,1022,0.000857209974977775,0.004813658627204261
NSGA-II,30,1022,0.0010354942685439218,0.005218303412810153
NSGA-II,30,1022,0.001113187326278668,0.005614248580006538
NSGA-II,30,1022,0.0008031793588762168,0.004421632113681897
NSGA-II,30,1022,0.0008380421895768947,0.004745548141321603
NSGA-II,30,1022,0.0010289181189450708,0.005153832766333146
NSGA-II,30,1022,0.0008036563466447017,0.004529794157800539
NSGA-II,30,1022,0.0010140332244458349,0.005153571765424104
NSGA-II,30,1022,0.0007675535075299747,0.004152817281589119
NSGA-II,30,1022,0.001127893638046047,0.0056172812071799616
NSGA-II,30,1022,0.0011368218401407706,0.005640732663669791
NSGA-II,30,1022,0.0007909894437121604,0.00430671696417862
NSGA-II,30,1022,0.000774708136040153,0.004194504260540686
NSGA-II,30,1022,0.0008210606265147898,0.00467640941404397
NSGA-II,30,1022,0.0010797861800459006,0.005443910846571856
NSGA-II,30,1022,0.001110194493928915,0.005574352868388365
NSGA-II,30,1022,0.0007870275097217266,0.004269181474293911
NSGA-II,30,1022,0.0008601272570763971,0.004977418625474896
NSGA-II,30,1022,0.001012186956378815,0.005127295915856178
NSGA-II,30,1022,0.0007787373290850199,0.004240862855174751
NSGA-II,30,1022,0.0008075267299137783,0.0045415031871201455
NSGA-II,30,1022,0.0008140398407062617,0.0045971264147429015
NSGA-II,30,1022,0.0011320170866655735,0.005626034700747247
NSGA-II,30,1022,0.0010967390284757855,0.005453790619132647
NSGA-II,30,1022,0.0008170039526127218,0.004621368209880837
NSGA-II,30,1022,0.0008452998369746246,0.004752640366542869
NSGA-II,30,1022,0.0011488064215559974,0.005644552680986618
NSGA-II,30,1022,0.0008190181827311711,0.004637764220667964
NSGA-II,30,1022,0.0010913041573583715,0.005448291939841742
NSGA-II,30,1022,0.00100525737780376,0.005123144202229515
NSGA-II,30,1022,0.0007918579146483712,0.004359000508806384
NSGA-II,30,1022,0.0010317748292616802,0.005179555824505651
NSGA-II,30,1022,0.0008103679215699811,0.004571147450483289
NSGA-II,30,1022,0.0009928668275751916,0.005086163825206557
NSGA-II,30,1022,0.0010479092287884364,0.005318425080182242
NSGA-II,30,1022,0.0011501308392428563,0.005669301399138598
NSGA-II,30,1022,0.000990353826856632,0.005076119545251688
NSGA-II,30,1022,0.0007775743495330257,0.004223986406164399
NSGA-II,30,1022,0.001053302793775272,0.0053413869136141965
NSGA-II,30,1022,0.0007884465462260782,0.004278552277899738
NSGA-II,30,1022,0.0008204381343176698,0.004668035288678203
NSGA-II,30,1022,0.001067027993605184,0.005410785227371733
NSGA-II,30,1022,0.0010770128918412834,0.00543201572695612
NSGA-II,30,1022,0.0010647892974435308,0.005393574526796862
NSGA-II,30,1022,0.0011066075898174819,0.005562239883303543
NSGA-II,30,1022,0.0008470521153932335,0.004765866937308119
NSGA-II,30,1022,0.0007653198240496649,0.004112153057244625
NSGA-II,30,1022,0.000854704917080357,0.004806130729191608
NSGA-II,30,1022,0.0007614481760538721,0.0037385380596408335
NSGA-II,30,1022,0.0008115838100072885,0.004577862197162895
NSGA-II,30,1022,0.0007760523371053421,0.004201094853779157
NSGA-II,30,1022,0.0008509470654548736,0.004799750611792741
NSGA-II,30,1022,0.0007968955345190347,0.004397222000286401
NSGA-II,30,1022,0.0011509001986979024,0.0056996289408149286
NSGA-II,30,1022,0.001106597279299119,0.005545827537867156
NSGA-II,30,1022,0.0010991122131978049,0.005477210497592465
NSGA-II,30,1022,0.0011554468358783985,0.005713947355198345
NSGA-II,30,1022,0.0010019437930095009,0.005110887932459549
NSGA-II,30,1022,0.0008029250316437031,0.0044019874308322505
NSGA-II,30,1022,0.0011026836017594928,0.005503305301573434
NSGA-II,30,1022,0.0011002146125960034,0.005502378809072615
NSGA-II,30,1022,0.0010733723238509187,0.0054286672325255
NSGA-II,30,1022,0.0010641489776548956,0.0053786212333983225
NSGA-II,30,1022,0.0011515704238221553,0.0057042568468905425
NSGA-II,30,1022,0.0011048479080880101,0.0055175532267859335
NSGA-II,30,1022,0.001105685808496638,0.005525315840696862
NSGA-II,30,1022,0.0010354664916802064,0.00518498058575839
NSGA-II,30,1022,0.0009982145573477544,0.005095560693396883
NSGA-II,30,1022,0.0011571927121833373,0.005715808279104474
NSGA-II,30,1022,0.0009980219220929348,0.005093719192564019
NSGA-II,30,1022,0.0010572132667393834,0.005354681496681026
NSGA-II,30,1022,0.0010508765492146294,0.005336270103648944
NSGA-II,30,1022,0.0008482029744118562,0.004784377025364671
NSGA-II,30,1022,0.001068953418195537,0.005420237432178193
NSGA-II,30,1022,0.0007658590107923479,0.004129816453628119
NSGA-II,30,1022,0.0010913041573583715,0.005448291939841742
NSGA-II,30,1022,0.0008040224022928803,0.004531551751905307
NSGA-II,30,1022,0.0011489756946583018,0.0056574971244755246
NSGA-II,30,1022,0.001099773675972266,0.00547964623757235
NSGA-II,30,1022,0.0010714164666106652,0.005421919952826656
NSGA-II,30,1023,0.001182590912547687,0.00552633989688273
NSGA-II,30,1023,0.0007819896693050804,0.003963707280805228
NSGA-II,30,1023,0.0010010730989855328,0.0053138104879069566
NSGA-II,30,1023,0.0011152096020980073,0.005324456157783312
NSGA-II,30,1023,0.0008261280385710453,0.004497495841971503
NSGA-II,30,1023,0.0007909496818323096,0.004179873384534277
NSGA-II,30,1023,0.0009267961181931858,0.005095387023174579
NSGA-II,30,1023,0.0008428333313185705,0.004555201847327121
NSGA-II,30,1023,0.0007879472529458733,0.0040600704031254035
NSGA-II,30,1023,0.0011468336748044702,0.005470355706495571
NSGA-II,30,1023,0.0008201320687506597,0.004458917101295361
NSGA-II,30,1023,0.0008187314372281977,0.004369198748160791
NSGA-II,30,1023,0.0009458439614837224,0.00509557779271199
NSGA-II,30,1023,0.0008467440257104732,0.004678480658781489
NSGA-II,30,1023,0.0008454788234549346,0.004605050011479955
NSGA-II,30,1023,0.0011378686526720687,0.005434104332206024
NSGA-II,30,1023,0.0009177034201350292,0.0050631953736536145
NSGA-II,30,1023,0.000783539926796494,0.0040125638429422475
NSGA-II,30,1023,0.0011639632979910306,0.005521848022664039
NSGA-II,30,1023,0.0009100396001930851,0.005017418918593964
NSGA-II,30,1023,0.0011822422570915302,0.005524967451265499
NSGA-II,30,1023,0.0008521067837287026,0.0046853697615229645
NSGA-II,30,1023,0.0007962026411336623,0.004237837266583943
NSGA-II,30,1023,0.000979740773538968,0.0052581856766190675
NSGA-II,30,1023,0.0008868619963263428,0.004874001012444854
NSGA-II,30,1023,0.0011215860109655132,0.005331191529181067
NSGA-II,30,1023,0.000884625173955425,0.004854151857917146
NSGA-II,30,1023,0.0011222288447415901,0.005363266981328409
NSGA-II,30,1023,0.0008210031620708238,0.004474545768573781
NSGA-II,30,1023,0.0007879472529458733,0.0040600704031254035
NSGA-II,30,1023,0.0008900574320842029,0.004910928829467209
NSGA-II,30,1023,0.00096865357451831,0.005219296343725194
NSGA-II,30,1023,0.0008974702717866863,0.004934356694500146
NSGA-II,30,1023,0.0011549233254579366,0.005484843872335057
NSGA-II,30,1023,0.0009148655311679117,0.005044036560605955
NSGA-II,30,1023,0.0008694711286391821,0.004829291376576294
NSGA-II,30,1023,0.0009745255237551335,0.005222100752717485
NSGA-II,30,1023,0.0009835013520634512,0.005285353547962617
NSGA-II,30,1023,0.0008552461557570141,0.004738792657527689
NSGA-II,30,1023,0.0011262299888390355,0.0053776846551403835
NSGA-II,30,1023,0.0008650822769544573,0.004799949518257542
NSGA-II,30,1023,0.0008047210277019538,0.004306338277807467
NSGA-II,30,1023,0.0008535818271216161,0.0047242769220957204
NSGA-II,30,1023,0.000963957769440866,0.005196876292613329
NSGA-II,30,1023,0.0008593181215787594,0.0047599120613697424
NSGA-II,30,1023,0.0008098247436264371,0.004318007961993782
NSGA-II,30,1023,0.0009519053051879841,0.005134935919081837
NSGA-II,30,1023,0.0009550477770084713,0.0051514991991139895
NSGA-II,30,1023,0.0007974921539083518,0.0042743890405794694
NSGA-II,30,1023,0.0009623990997740679,0.00516244526387167
NSGA-II,30,1023,0.0008623938623903814,0.004780404856292715
NSGA-II,30,1023,0.0009071824809559176,0.004994952448340432
NSGA-II,30,1023,0.0009473062372018132,0.005122104678841866
NSGA-II,30,1023,0.0008881909710625426,0.004906913301128414
NSGA-II,30,1023,0.0009646744484691632,0.005203365287128031
NSGA-II,30,1023,0.0011309626073494033,0.0054086392085736365
NSGA-II,30,1023,0.0009030153115094293,0.004974245165441047
NSGA-II,30,1023,0.000875770312495547,0.004851744686269521
NSGA-II,30,1023,0.0008022140559366529,0.004296894408705173
NSGA-II,30,1023,0.0009947971064385162,0.005305556425241241
NSGA-II,30,1023,0.0011152096020980073,0.005324456157783312
NSGA-II,30,1023,0.0008006200004544891,0.004283653626633583
NSGA-II,30,1023,0.000795209595406296,0.004212824178536649
NSGA-II,30,1023,0.001159455474177977,0.005500225499750947
NSGA-II,30,1023,0.0011345440504409113,0.005427058784270402
NSGA-II,30,1023,0.000958433749320412,0.005157619249395496
NSGA-II,30,1023,0.000783422212592263,0.003992121628586376
NSGA-II,30,1023,0.0011573041287053763,0.005485392134659488
NSGA-II,30,1023,0.0009991123309595052,0.005307112425123699
NSGA-II,30,1023,0.0008606525840815874,0.004767058021003903
NSGA-II,30,1023,0.001133975993513723,0.005415610210616383
NSGA-II,30,1023,0.0007934825342965219,0.004198027844483357
NSGA-II,30,1023,0.0009750488443765994,0.005247951407398481
NSGA-II,30,1023,0.0009027212371809163,0.0049497640969211835
NSGA-II,30,1023,0.001159645067053626,0.0055105434070346505
NSGA-II,30,1023,0.000843608782712678,0.004581813375131965
NSGA-II,30,1023,0.0009487383947774946,0.005127830041452654
NSGA-II,30,1023,0.0008445891670877194,0.004594134950325464
NSGA-II,30,1023,0.0009168705726992362,0.0050461651332416365
NSGA-II,30,1023,0.0008646349922734296,0.0047973165967799105
NSGA-II,30,1023,0.000815172088659045,0.004357097868608372
NSGA-II,30,1023,0.0008434245619547461,0.004567667727171205
NSGA-II,30,1023,0.0009853043226022446,0.005288819906948181
NSGA-II,30,1023,0.0009756106825778298,0.005249395048446059
NSGA-II,30,1023,0.0011299160207852144,0.005391108503522916
NSGA-II,30,1023,0.0008117561129620942,0.004328228867624815
NSGA-II,30,1023,0.0011631716774884642,0.005516762891158018
NSGA-II,30,1023,0.0008706174777977488,0.004832862744660197
NSGA-II,30,1023,0.0009899557981176389,0.005305528154056249
NSGA-II,30,1023,0.0011284095967094162,0.005390098476771192
NSGA-II,30,1024,0.0009746458141843318,0.005554372501540331
NSGA-II,30,1024,0.0007971875968317703,0.004210426506955056
NSGA-II,30,1024,0.000961531466325755,0.00552293792503473
NSGA-II,30,1024,0.0008337692764396503,0.004635241725810614
NSGA-II,30,1024,0.000841032322918063,0.004741569148993341
NSGA-II,30,1024,0.0009362054120719538,0.00533700288403973
NSGA-II,30,1024,0.0009218124993966002,0.005317704220482887
NSGA-II,30,1024,0.0008106805629577633,0.004371388794429847
NSGA-II,30,1024,0.0008925637093627633,0.005239900622252829
NSGA-II,30,1024,0.0008126134177485906,0.004488068197647476
NSGA-II,30,1024,0.0008701266387203313,0.0051055948957819145
NSGA-II,30,1024,0.0008754379998572212,0.005180545644625866
NSGA-II,30,1024,0.0009060033353145852,0.005248821596126247
NSGA-II,30,1024,0.0008793604090195024,0.005210461832832684
NSGA-II,30,1024,0.0008659352319094514,0.005042741937108263
NSGA-II,30,1024,0.0008237153613813245,0.004547850533926114
NSGA-II,30,1024,0.000916190134511154,0.005269887521274393
NSGA-II,30,1024,0.0008891808680456895,0.005210481990106629
NSGA-II,30,1024,0.0009570297923838944,0.005470511398516979
NSGA-II,30,1024,0.000943553773339997,0.005389751007154191
NSGA-II,30,1024,0.0009069327628400914,0.005269010992833008
NSGA-II,30,1024,0.0009470559914348749,0.005441305001884539
NSGA-II,30,1024,0.000846995749536901,0.004788214583033921
NSGA-II,30,1024,0.000843006948905173,0.004748843937834853
NSGA-II,30,1024,0.0009385654247705277,0.005376491282444618
NSGA-II,30,1024,0.0008505395475009743,0.004814627608260841
NSGA-II,30,1024,0.0008508184111368125,0.004874241429268089
NSGA-II,30,1024,0.0008670216671043765,0.005077670794560503
NSGA-II,30,1024,0.0008622564009079954,0.0049792839746758966
NSGA-II,30,1024,0.0008006773059525949,0.004290284263933608
NSGA-II,30,1024,0.0008191313887962997,0.00454034794733279
NSGA-II,30,1024,0.0008268679477941833,0.004583909402827587
NSGA-II,30,1024,0.0007977548720896504,0.004232993258491407
NSGA-II,30,1024,0.000830824204544554,0.004605707495190888
NSGA-II,30,1024,0.0008603290783122694,0.004969022200619807
NSGA-II,30,1024,0.000798969867179046,0.004278117763071007
NSGA-II,30,1024,0.0009374166461408758,0.005342906864306069
NSGA-II,30,1024,0.0008766489699590665,0.005190320500435033
NSGA-II,30,1024,0.0008036560952696396,0.004314755664505024
NSGA-II,30,1024,0.0009473521537062515,0.005448567150792546
NSGA-II,30,1024,0.0008321017989803148,0.004630632592296138
NSGA-II,30,1024,0.0008695421653473859,0.005098829593942269
NSGA-II,30,1024,0.0009433087455066916,0.005376583327567147
NSGA-II,30,1024,0.0008538542003368835,0.004899014523203543
NSGA-II,30,1024,0.0008596748328437608,0.0049285605645648396
NSGA-II,30,1024,0.0008665339578191141,0.005050988501924211
NSGA-II,30,1024,0.0008070114890204835,0.004340569315981579
NSGA-II,30,1024,0.0009527221088891663,0.005450447447890581
NSGA-II,30,1024,0.0008053175717671161,0.004322138930189737
NSGA-II,30,1024,0.0008573627860626292,0.004908370088106644
NSGA-II,30,1024,0.0008291329089648731,0.0045917088811638414
NSGA-II,30,1024,0.0008139502851151029,0.004499715382512783
NSGA-II,30,1024,0.0008171638418953535,0.0045306515139641595
NSGA-II,30,1024,0.0009165433050765237,0.005297631694125343
NSGA-II,30,1024,0.0008527088055926211,0.004897363320605429
NSGA-II,30,1024,0.0008622564009079954,0.0049792839746758966
NSGA-II,30,1024,0.0009546461393987331,0.005459658495363359
NSGA-II,30,1024,0.0008895573239113422,0.005232071407585564
NSGA-II,30,1024,0.00089035295733476,0.005233094072120667
NSGA-II,30,1024,0.0008104832742815672,0.00436458056574273
NSGA-II,30,1024,0.0009192867032806032,0.005307225152026625
NSGA-II,30,1024,0.0008583155433095823,0.004913169113748521
NSGA-II,30,1024,0.0009180637402425331,0.005303223045529169
NSGA-II,30,1024,0.0009064697289413316,0.005250635259611967
NSGA-II,30,1024,0.0008157320782621304,0.00451963872376395
NSGA-II,30,1024,0.0007977042759366456,0.004223528570661814
NSGA-II,30,1024,0.0008126134177485906,0.004488068197647476
NSGA-II,30,1024,0.0008596748328437608,0.0049285605645648396
NSGA-II,30,1024,0.0007993258946659829,0.004279890039926269
NSGA-II,30,1024,0.0008520909590451836,0.004879380505087191
NSGA-II,30,1024,0.0008616250084589733,0.004974188279466283
NSGA-II,30,1024,0.0008490276050644443,0.0047949354221387365
NSGA-II,30,1024,0.0008086604256381147,0.00435858985191443
NSGA-II,30,1024,0.0009527221088891663,0.005450447447890581
NSGA-II,30,1024,0.0008422558364950631,0.004742765309430034
NSGA-II,30,1024,0.0008487060266005729,0.0047925008560511925
NSGA-II,30,1024,0.0008165809256428775,0.004524996564082829
NSGA-II,30,1024,0.0009560515660141611,0.00547018119106736
NSGA-II,30,1024,0.000875863180776095,0.005182008830398982
NSGA-II,30,1024,0.0008144600253220729,0.004513876078975869
NSGA-II,30,1024,0.0008279829788063267,0.004590202634847469
NSGA-II,30,1024,0.0008140795178363594,0.004513310217075122
NSGA-II,30,1024,0.000916845111996541,0.005298246061726589
NSGA-II,30,1024,0.000807622747112032,0.004347490222785728
NSGA-II,30,1024,0.0008501065709718494,0.0048064152807093165
NSGA-II,30,1024,0.0009204663343973891,0.005312830001337367
NSGA-II,30,1024,0.0008043589626190447,0.0043200049920100155
NSGA-II,30,1024,0.0008501065709718494,0.0048064152807093165
NSGA-II,30,1024,0.0008276720852505888,0.0045845233605023026
NSGA-II,30,1024,0.0008082202143314027,0.004348212428843838
NSGA-II,30,1025,0.001045939843846958,0.005310352343118681
NSGA-II,30,1025,0.0007834196728957047,0.003716260903457411
NSGA-II,30,1025,0.000955219784339641,0.005086074606398649
NSGA-II,30,1025,0.000880303954444186,0.004355812284713029
NSGA-II,30,1025,0.0010024387648746235,0.005160153949623572
NSGA-II,30,1025,0.000881362824227499,0.004685376168647483
NSGA-II,30,1025,0.00081298823014879,0.003930490354067063
NSGA-II,30,1025,0.0010288776424164324,0.0051885227444830335
NSGA-II,30,1025,0.0010069543922889865,0.005174679276817603
NSGA-II,30,1025,0.0007998621828797561,0.003845068609033192
NSGA-II,30,1025,0.0009350285208611169,0.005083472790555418
NSGA-II,30,1025,0.0008133655028954201,0.004068422130783026
NSGA-II,30,1025,0.0007891707982467158,0.0037680089015703906
NSGA-II,30,1025,0.0008179285712913187,0.004136826938987485
NSGA-II,30,1025,0.0009074077864515123,0.0049843563704608995
NSGA-II,30,1025,0.0009246381373347277,0.004999324122340234
NSGA-II,30,1025,0.0008645121503487993,0.004275638857892964
NSGA-II,30,1025,0.0008536190371739067,0.004241344539165978
NSGA-II,30,1025,0.0008329591989772524,0.004150939700087992
NSGA-II,30,1025,0.0008050324783382468,0.003919725877703896
NSGA-II,30,1025,0.0008979598848355415,0.004862859273662206
NSGA-II,30,1025,0.0010334955810792597,0.005233828834278776
NSGA-II,30,1025,0.0008836158224156127,0.004724898529415415
NSGA-II,30,1025,0.0008024754715501759,0.0038858565719655765
NSGA-II,30,1025,0.0008760681901595754,0.004323703661314905
NSGA-II,30,1025,0.0008417295436670741,0.0041826068754914954
NSGA-II,30,1025,0.0008970971982451177,0.0047951834493873595
NSGA-II,30,1025,0.0008365744602390524,0.0041788891246113576
NSGA-II,30,1025,0.0008873444446269665,0.004768387961728155
NSGA-II,30,1025,0.0008886185440440228,0.00478506660872557
NSGA-II,30,1025,0.0008421523372621299,0.004225986778766911
NSGA-II,30,1025,0.0008735642014991258,0.004315065251604746
NSGA-II,30,1025,0.0010357662345015807,0.005270950238647145
NSGA-II,30,1025,0.0008687619781300441,0.004303418367752354
NSGA-II,30,1025,0.000845334989245508,0.004229370629476083
NSGA-II,30,1025,0.0008966430141304054,0.004786261796977087
NSGA-II,30,1025,0.000802000122110826,0.0038545310855641565
NSGA-II,30,1025,0.0007861199589853303,0.003744612336469503
NSGA-II,30,1025,0.001036793825464698,0.005277984954750419
NSGA-II,30,1025,0.0008832502893292398,0.00470461644032331
NSGA-II,30,1025,0.0008514660954765997,0.004229939225134092
NSGA-II,30,1025,0.001029726126362154,0.00521737746301024
NSGA-II,30,1025,0.0008344974209659584,0.004154188131597065
NSGA-II,30,1025,0.0010413668216733925,0.005290210444459254
NSGA-II,30,1025,0.0009252692166188732,0.005002545337438999
NSGA-II,30,1025,0.0008157466633884276,0.004115324880973746
NSGA-II,30,1025,0.0009022472899089869,0.004912166744894884
NSGA-II,30,1025,0.0009010432844465607,0.004892449037860861
NSGA-II,30,1025,0.0009029048769496149,0.004946398752668047
NSGA-II,30,1025,0.0008671675879447533,0.00429245144521107
NSGA-II,30,1025,0.0010423122124894406,0.0052984831904027635
NSGA-II,30,1025,0.0009296257690343922,0.005011493053562579
NSGA-II,30,1025,0.0010293400410455358,0.005214290604213113
NSGA-II,30,1025,0.0010451624807127943,0.0053089207635654
NSGA-II,30,1025,0.0008667470792180534,0.004276364616089908
NSGA-II,30,1025,0.0010033451141538239,0.005170882849005677
NSGA-II,30,1025,0.000814319970187634,0.004099411820286446
NSGA-II,30,1025,0.0009333885903111582,0.005056493454543872
NSGA-II,30,1025,0.0009297406975400207,0.00503270949215887
NSGA-II,30,1025,0.0009021923524150767,0.004908558138069392
NSGA-II,30,1025,0.0008148823929719641,0.004112914915342393
NSGA-II,30,1025,0.0008528332426159047,0.004233165493430465
NSGA-II,30,1025,0.0008879438968702935,0.004768905471752137
NSGA-II,30,1025,0.0009324707655038071,0.0050427727377771354
NSGA-II,30,1025,0.0008996551524714184,0.004882214121066989
NSGA-II,30,1025,0.0009333885903111582,0.005056493454543872
NSGA-II,30,1025,0.000906490803176217,0.0049792482952702236
NSGA-II,30,1025,0.0009056832066783588,0.004971994629859661
NSGA-II,30,1025,0.0009296257690343922,0.005011493053562579
NSGA-II,30,1025,0.0009307033494819936,0.005034263117027331
NSGA-II,30,1025,0.0008135948984562941,0.004086008864484812
NSGA-II,30,1025,0.0009034315753544431,0.004956416820978005
NSGA-II,30,1025,0.0007868175478406388,0.0037517292262587
NSGA-II,30,1025,0.0009047523753243612,0.004958429409339541
NSGA-II,30,1025,0.0009317214756249964,0.00504231015395791
NSGA-II,30,1025,0.0009052630643442106,0.004964586768605802
NSGA-II,30,1025,0.0007880575059195695,0.0037641249852263525
NSGA-II,30,1025,0.000813864633887478,0.004086362055038403
NSGA-II,30,1025,0.0008986283726803749,0.004877965762820555
NSGA-II,30,1025,0.0010027258867465099,0.005167592081241873
NSGA-II,30,1025,0.0010415281669893793,0.005292511187069574
NSGA-II,30,1025,0.0009031476448442649,0.004947299167717666
NSGA-II,30,1025,0.0008339656827460017,0.004151284234335058
NSGA-II,30,1025,0.0007871946941221526,0.003758028372602481
NSGA-II,30,1025,0.0008970229495599521,0.004792426039445377
NSGA-II,30,1025,0.0007873467048651868,0.003760873462116488
NSGA-II,30,1025,0.00081298823014879,0.003930490354067063
NSGA-II,30,1025,0.0008990198821418447,0.004880601715755652
NSGA-II,30,1025,0.0008986283726803749,0.004877965762820555
NSGA-II,30,1025,0.001045939843846958,0.005310352343118681
NSGA-II,30,1026,0.0007626312292807812,0.0035289655178978186
NSGA-II,30,1026,0.0010858541571786738,0.005560825454675331
NSGA-II,30,1026,0.0007681704142001568,0.0038485094263897702
NSGA-II,30,1026,0.0007767065537607584,0.004154665745467446
NSGA-II,30,1026,0.0010128969794970934,0.0053675557352403855
NSGA-II,30,1026,0.0007671241766606073,0.0038187280355433516
NSGA-II,30,1026,0.0009339805740526873,0.005161437907556582
NSGA-II,30,1026,0.0009031944754445638,0.0051386285853724485
NSGA-II,30,1026,0.0007668298655394421,0.0035886666844755135
NSGA-II,30,1026,0.001072080765896655,0.005548890551036836
NSGA-II,30,1026,0.0009918744117386885,0.005298812448677081
NSGA-II,30,1026,0.0008594166302716011,0.0048534361452928325
NSGA-II,30,1026,0.000876301152138196,0.004913691371318957
NSGA-II,30,1026,0.001033194280296608,0.005406867525423348
NSGA-II,30,1026,0.0010539528183988252,0.00540970114386577
NSGA-II,30,1026,0.0010646039570884809,0.005459266321990592
NSGA-II,30,1026,0.0008287410849446869,0.0046640278325022775
NSGA-II,30,1026,0.000801197852146834,0.004411745197306351
NSGA-II,30,1026,0.0007812857011014449,0.004282717917365488
NSGA-II,30,1026,0.000979041730622688,0.005265151349945219
NSGA-II,30,1026,0.0010317919786584358,0.005373498548609827
NSGA-II,30,1026,0.0008384306645377222,0.004718209190215199
NSGA-II,30,1026,0.0007868672617626405,0.004320375232426814
NSGA-II,30,1026,0.0007964259151494891,0.004360873258578547
NSGA-II,30,1026,0.0009624905070608244,0.005262360479828968
NSGA-II,30,1026,0.0008927621152925933,0.0050751713616222745
NSGA-II,30,1026,0.0007807888558873586,0.0041914789027538875
NSGA-II,30,1026,0.0009424308335581798,0.005203543485029881
NSGA-II,30,1026,0.0008273400437913038,0.004648946333198299
NSGA-II,30,1026,0.001084513789743314,0.005559575352335078
NSGA-II,30,1026,0.0008140656943244901,0.004511675408897563
NSGA-II,30,1026,0.0009400727916796884,0.005172692436096528
NSGA-II,30,1026,0.0008257079056151226,0.004581716211801029
NSGA-II,30,1026,0.0008524327321495795,0.00480922715413169
NSGA-II,30,1026,0.0008077817675022148,0.004455625647307236
NSGA-II,30,1026,0.0008916475421359221,0.00501291836095471
NSGA-II,30,1026,0.0008588897509032724,0.004839705059927781
NSGA-II,30,1026,0.0009512048015884497,0.005208366901950975
NSGA-II,30,1026,0.0008086799035457663,0.004496274675456895
NSGA-II,30,1026,0.0007993629550491353,0.0043725167372545
NSGA-II,30,1026,0.0008150562502930649,0.004553685327279348
NSGA-II,30,1026,0.0008181499608101249,0.00456631057404002
NSGA-II,30,1026,0.000823232783223785,0.004580186791423491
NSGA-II,30,1026,0.000885282546090273,0.005006744362565232
NSGA-II,30,1026,0.0008988265293978825,0.005082384628866036
NSGA-II,30,1026,0.0009560734339805952,0.005245485594430339
NSGA-II,30,1026,0.0009618307240568212,0.0052558507913915845
NSGA-II,30,1026,0.0008846290200146068,0.004985300988461088
NSGA-II,30,1026,0.0010551212106861352,0.005417713926903017
NSGA-II,30,1026,0.000766481961211842,0.0035550927005984874
NSGA-II,30,1026,0.0010623410014150734,0.00543407074669167
NSGA-II,30,1026,0.0008448730274228391,0.004795292930017413
NSGA-II,30,1026,0.0007793090382834754,0.00416820950248831
NSGA-II,30,1026,0.0008906813793087228,0.005009706760317135
NSGA-II,30,1026,0.0009031486376125065,0.005107754036744591
NSGA-II,30,1026,0.0007837361651169918,0.00430505385821535
NSGA-II,30,1026,0.0008086759970378137,0.004481309854519456
NSGA-II,30,1026,0.0008822556118916957,0.004969243111205924
NSGA-II,30,1026,0.0009840612587179367,0.005288101149063731
NSGA-II,30,1026,0.0009541511914505857,0.005221783565692421
NSGA-II,30,1026,0.0008780555167499859,0.004948056292258035
NSGA-II,30,1026,0.0010322648271419176,0.005374549572973498
NSGA-II,30,1026,0.000842181302219076,0.004755582208501273
NSGA-II,30,1026,0.0010598546038470226,0.005425433817664444
NSGA-II,30,1026,0.0009877496201198138,0.00529159710943506
NSGA-II,30,1026,0.0010636426567458242,0.005453486386647921
NSGA-II,30,1026,0.0009818998573053613,0.005271127486127163
NSGA-II,30,1026,0.000848572077398332,0.004798034525903886
NSGA-II,30,1026,0.0009543086719928846,0.005244506831844657
NSGA-II,30,1026,0.0007667687917562907,0.003582855563531804
NSGA-II,30,1026,0.0008427182896237102,0.004766572139038699
NSGA-II,30,1026,0.0008800171780799972,0.0049503521285177545
NSGA-II,30,1026,0.0008816930500349691,0.004959257475753816
NSGA-II,30,1026,0.0007799122357318455,0.004181843039250155
NSGA-II,30,1026,0.0008420389031383044,0.004729370475666199
NSGA-II,30,1026,0.0008171543695579077,0.004555337764336018
NSGA-II,30,1026,0.0009525969518186021,0.0052127201762925245
NSGA-II,30,1026,0.0008078241947182478,0.004455653506313378
NSGA-II,30,1026,0.0009831953643196186,0.0052774131141291244
NSGA-II,30,1026,0.000798522916899152,0.00436488224840755
NSGA-II,30,1026,0.000766481961211842,0.0035550927005984874
NSGA-II,30,1026,0.0008773292143096736,0.004925058868330441
NSGA-II,30,1026,0.0008388329402158551,0.004725243947192198
NSGA-II,30,1026,0.0009025005875679301,0.005096881212820547
NSGA-II,30,1026,0.0007849692857651147,0.00431097090835492
NSGA-II,30,1026,0.0008433183673999003,0.00478315854706143
NSGA-II,30,1026,0.0009001957172575721,0.00509055212656688
NSGA-II,30,1026,0.0009897011795306,0.005293105103972117
NSGA-II,30,1026,0.0008415988054296896,0.0047269278605953586
NSGA-II,30,1026,0.0010600871905424446,0.005427491338902584
NSGA-II,30,1027,0.0007700817591990616,0.0036658762592062626
